,song_id,title,song_hotness,duration,key,loudness,mode,tempo,artist,artist_hotness
3110,SOJRXUV12A8C136CA0,Rhapsody In Blue,0.0,976.56118,9,-19.303,1,127.579,Arthur Fiedler;Earl Wild;Pasquale Cardillo,0.3794914243468252
3111,SOVKTCY12A6310E1CC,Everybody Loves You,0.5445140018788506,206.94159,0,-3.568,1,112.77,Helmet,0.49007958418342873
3112,SOJDPPG12A8C134780,Castle Of My Dreams,0.0,148.79302,8,-12.845,1,40.875,Tex Williams,0.31364777110715686
3113,SOXSUIT12A6D4F48DC,The Long Goodbye,0.30416950343527516,243.722,0,-8.141,1,116.123,Miranda Lee Richards,0.40120964244598245
3114,SOSCCOO12A8C13F0AF,Que Devient Ton Poing Quand Tu Tends Les Doigts,,159.60771,9,-8.503,1,103.005,Miossec,0.357663447690192
3115,SONNUHH12A8C133376,Price Of The Fire,0.0,290.53342,2,-14.28,0,91.496,John Stewart,0.3453688250860783
3116,SOHNHEF12A8AE47210,I Only Want To Love You,0.26586104921065007,184.34567,10,-12.041,1,124.556,Nicky B,0.4126997646481193
3117,SOSCHBV12AB017F968,Stop It,,195.21261,7,-9.334,1,118.008,The Frequency,0.33504177703727017
3118,SOQKEIO12A8C135319,Life Is Wild,,159.65995,2,-5.612,1,150.871,The Clash,0.6011860594553833
3119,SOQKIOE12AB017C818,Es klappert die Mühle,,113.99791,0,-6.465,1,160.114,Frederik,0.34821500783441534
3120,SOTTFNT12A8C14333D,O Mein Papa,0.21508031850922793,163.52608,5,-11.977,1,107.302,Eddie Calvert,0.31054467213545245
3121,SOJFDTQ12A8C140F90,Ain't Goin' To Beg You For That Stuff,,209.73669,5,-20.349,0,116.096,The Hokum Boys,0.0
3122,SOOMQYS12A8C141F23,Ruff Ryder's Anthem (Guide Vocal),,218.17424,10,-11.382,0,91.001,Karaoke (Made famous by DMX),0.5088131950100051
3123,SOSDPXR12A58A7A45D,Pretty Girl (Amended Version),0.5114243256864599,286.4322,5,-8.1,1,87.106,No Address,0.3449848106181245
3124,SOQNELE12AB0187B0A,Aqui Estoy,0.0,208.45669,4,-5.641,0,191.956,Mr. Grillo,0.0
3125,SOSWAAA12A58A7CE6B,Pork Chop Sandwich,0.26586104921065007,247.48363,7,-5.154,1,86.061,Hinge,0.34977634545642816
3126,SOOHGVW12A8C1449BB,Estacao Primeira Da Mangueira_ Viva Do Samba,,202.05669,9,-10.415,1,139.344,Samba Enredo,0.0
3127,SOUVFBG12A58A7B0DC,Mefistofele/La luna immobile,,225.30567,10,-36.577,1,39.187,Michèle Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti,0.0
3128,SOAGWGQ12A8C13F9A5,One of Us,0.21508031850922793,193.35791,3,-7.474,1,106.14,Bottom Of The Hudson,0.35842358619956016
3129,SOSCFCE12AAF3B1DE5,Break The Ice,,530.12853,0,-5.432,1,130.012,Britney Spears,0.6072572795814319
3130,SOEWTMM12AB018A9FF,Half Way Up The Stairs,0.0,191.99955,7,-8.045,1,147.791,Delroy Wilson,0.3857876145843115
3131,SONWQGF12AB018719A,It's Bad For Me (Album Version),0.0,165.98159,0,-20.394,1,34.335,The Roches,0.37225120793006455
3132,SOVAGPJ12AB017E892,Untitled,0.0,38.922,0,-18.406,1,83.412,Rhian Sheehan,0.41478065907349704
3133,SOHDLOZ12A6D223A7A,I'm On The Run,0.0,326.79138,10,-10.854,0,150.243,JennyAnyKind,0.29626895431146333
3134,SOIPJHI12A6D4F58C4,Sorry Feat. Rafaqat Ali Khan,,235.25832,6,-7.676,0,71.14,Rishi Rich,0.3313731698994171
3135,SOSZFJT12AB0181E84,I Am,,336.06485,4,-7.071,1,87.044,Devanic,0.25109374038006843
3136,SOEDUXP12AB0180ABF,If I Can't Have You,,101.77261,10,-10.283,1,161.728,Jackie Wilson,0.41940814111863367
3137,SOFBBQY12A6D4F67B6,Medley: Father_ I Adore You/More Precious Than Silver,0.0,267.07546,7,-5.105,1,80.721,Cadet,0.363566183221429
3138,SOHQXIF12A8C13FEAD,Si Tu Me Dices Ven,0.23962909777363708,220.94322,7,-6.451,0,73.811,Isabel Pantoja,0.36350651579267457
3139,SOCIBOU12AB0183541,Xi Yang Wu Xian Hao,,241.44934,10,-13.294,1,81.999,Eason Chan,0.3952176870494936
3140,SOXFQVO12AC3DF99ED,We Wanna Change Our Band Name,0.0,148.47955,0,-2.972,1,170.167,Sex Machine,0.2981852512173217
3141,SOZIIMQ12A8C13700E,Soliloquy (2001 Digital Remaster),,470.9873,5,-14.563,1,133.017,Gordon MacRae,0.3069763072258157
3142,SODMUKC12AB017E2F3,Widescreen,0.5447509131829931,288.39138,6,-10.411,0,70.047,Pinch,0.3640067137295025
3143,SOLSRWZ12A6D4FA452,The Devil Made Me Do Dat (LP Version),,176.63955,2,-11.987,1,166.796,Young-Holt Unlimited,0.2159587031372573
3144,SOVYJHX12AB017F591,Dyna,,500.6624,8,-12.602,0,131.444,Kanda Bongo Man,0.32242454014879485
3145,SOPXQOC12A8C13A02A,La Bamba,,154.06975,0,-10.319,1,83.809,The Tokens,0.4075390194461255
3146,SOBRRQI12AB017E0A0,Largo,0.0,141.322,2,-29.128,0,106.98,Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,0.334782293472985
3147,SOWOSII12AB01858A0,Tarha Tinghi,,301.11302,4,-10.685,0,136.955,Philippe Eidel,0.25529219356954447
3148,SOVRBXC12A6D4F757B,Pichleh Janam Dee,,386.55955,1,-12.373,0,160.08,XLNC,0.2773236480092531
3149,SOJCCCM12A8C130021,Watermelon Man,0.0,150.07302,7,-17.914,1,88.521,Johnny Kidd And The Pirates,0.35321520069141527
3150,SOLJCRC12AB01806CF,Controlando El Area,0.3135621142479342,212.08771,7,-5.394,1,220.311,Daddy Yankee / Bounty Killer,0.562506672288816
3151,SODHEMN12A8C13E1D2,Turn This Thing Around,,213.05424,6,-4.353,1,111.043,El Presidente,0.3311841025038174
3152,SODNUSJ12A8C137B05,Boll Weevil,,116.34893,0,-15.872,1,130.36,Blind Willie McTell,0.3853449137330586
3153,SOKJRSY12A58A7AA78,Gwithian,0.5315802406782681,418.79465,7,-15.199,0,101.905,Luke Vibert,0.43659933945450535
3154,SOFKYTG12A6D4F7275,EZ Cuz You're Beautiful (Album Version),0.5944833786044303,192.91383,3,-5.295,1,163.884,Shifty,0.4405775303237883
3155,SOBSEPQ12A6701FD9E,Sitting In A Dim Café,0.22914410371660274,157.12608,9,-14.626,1,89.71,Conway Twitty,0.4937110766426872
3156,SOOGMXN12A8C13954F,Techno Cumbia,0.5333708783158672,225.17506,11,-7.572,1,90.971,Selena,0.5458659170701919
3157,SONZWRE12AB018B938,Manila,,144.71791,3,-17.306,1,125.052,Martin Denny,0.3773829172606488
3158,SOUVJAU12A58A7A14B,Decide,,301.71383,11,-9.869,0,86.727,Chelsea,0.35286813356212327
3159,SOZTUDR12A8C13FE3F,Temblando,0.4081108835105221,201.09016,9,-8.205,1,96.7,Alex Ubago,0.2983770391568912
3160,SOQUHYB12AB0186630,I Want You Back,0.50806750599163,147.9571,4,-7.842,1,123.452,The Plimsouls,0.38296165823367334
3161,SOTTYPP12AB017AC2D,Heartburn,0.6844729420229011,183.43138,1,-9.74,1,105.775,Alicia Keys,0.7786735791842135
3162,SOLGTDL12A58A7DC29,Put Your Hand In The Hand,0.0,252.36853,2,-12.48,1,163.381,Rance Allen Group,0.3140117898326241
3163,SODMTUR12A8C13C8A4,Woodcarver,,202.70975,1,-8.472,1,152.082,Glen Campbell,0.4810242392118726
3164,SOHAHVO12AB017D096,LDN (Warbox Original Cut Dub),,234.1873,5,-7.794,1,99.982,Lily Allen,0.5354083792298137
3165,SOPBHMH12AB018252F,Artie In The Sky,0.0,28.83873,7,-21.501,1,100.08,Artie Fishel & The Promised Band,0.0
3166,SOIWGSG12A8C133AE2,Through Bucky's Eyes,,232.77669,3,-22.42,1,103.3,Michael Gettel,0.3337708451653926
3167,SOEFIUU12A8C133A2B,Sleepwalkers,0.5221315851245031,222.56281,10,-5.724,0,96.093,Non Phixion,0.42000107125091535
3168,SOYYBGR12A8C140F1A,Welcome,0.21508031850922793,190.69342,11,-6.779,1,181.801,Les Bonapartes,0.3619179264135601
3169,SOJHRLU12A6701EB67,One Shine,0.5834012310144627,340.40118,1,-10.345,1,98.008,The Roots,0.6002824907473767
3170,SOHGHMH12A67020155,The Big Rock (LP Version),0.5317220984213001,184.34567,7,-9.584,1,135.124,Maire Brennan,0.3858780577405268
3171,SOGKFXJ12AB01831BB,Don't Stop,0.0,190.37995,8,-8.402,0,121.015,Flame,0.4426700046442795
3172,SOKPTNB12A8151DFF5,What's Your Damage?,,216.45016,7,-2.756,1,174.942,Test Icicles,0.3734642277637134
3173,SOQCBZS12AB018B8C1,Stay With Me,,217.39057,7,-6.553,1,149.897,Michal,0.35334546906553205
3174,SOFNTHT12A58A7D462,RECKLESS,0.7339563305515494,119.7971,8,-5.261,1,150.006,This Is Hell,0.4921322209638422
3175,SOEEAEI12A8C1465B4,Tender Lies,0.21508031850922793,193.07057,10,-15.998,1,170.114,Beres Hammond,0.453371188064994
3176,SOAVKMN12A58A7C691,Brillantin' Brutal',,228.12689,5,-13.844,1,123.028,Falco,0.48578160227478057
3177,SOLUUHX12A8C136926,Living Dead,,94.51057,7,-5.116,1,124.439,The Plasmatics,0.0
3178,SOKGHNS12AB0185DB0,Gib mir den Tod (Live),0.0,238.8371,11,-8.696,0,96.154,Der Moderne Man,0.29398439015383726
3179,SOFCZGT12A8C13918D,Chao Wo,,277.15873,9,-3.397,0,135.064,Miriam Yeung,0.25680336879461524
3180,SOFEBHT12AB0188E7E,Sigui,0.0,303.90812,0,-11.576,1,125.693,Djelimady Tounkara,0.2666459054981068
3181,SOTIGFM12AB018A3E7,Whispering Grass - Original,,178.49424,1,-20.418,1,82.79,Dee Clark,0.3435088776923589
3182,SOHJXOB12AB018627B,It Must Be Love (Live Acoustic Version),0.26695518627553855,287.16363,7,-15.502,1,90.373,Rickie Lee Jones,0.5031516059846183
3183,SOUNAQQ12A6701EBA8,Autobahn (Live),,531.61751,2,-9.827,1,166.015,Kraftwerk,0.5204121100542216
3184,SORYXHP12A8BEE954B,Frustration,,138.44853,9,-7.359,0,164.23,Rocket From The Tombs,0.3556464690258315
3185,SOMQRBU12A8C130DE1,Slash,0.0,117.83791,0,-10.688,1,81.988,Long John Hunter,0.3171877691384044
3186,SOMAWEN12A6D4FC37F,What It Do,0.26586104921065007,145.10975,6,-9.146,0,151.936,J.R. Writer_ Jha Jha,0.387243574627964
3187,SOMTQWW12A8C13F17C,Midnight Rider,0.2707759989463275,218.3571,7,-9.978,1,94.57,Buddy Miles,0.4184295978846103
3188,SOWODCW12A58A7AB81,Two Wars,0.5437882725011005,293.66812,9,-4.256,0,163.935,This Or The Apocalypse,0.4898126195631534
3189,SOTLXEX12A6D4F96EA,Out Of The Danger Zone (Degarmo And Key Album Version),,173.19138,9,-7.099,1,127.89,DeGarmo & Key,0.3188342314584762
3190,SODYNOZ12A8C13D20D,Miserere: XI. Cor Mundum,,84.1922,6,-20.105,0,59.49,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0.0
3191,SOOIFZO12A58A7BFF0,Lillie Anne,,294.08608,2,-7.795,1,191.033,Chalk Farm,0.24729252791936776
3192,SOJCRUU12AB018BE8A,Take Me To Paradise (Nicky Scanni's Garage Mix),,508.65587,0,-18.495,1,129.818,Will To Will,0.0
3193,SOPEKHR12A6D4FB338,Thrill Me (Atfc's Jackhammer Re-Rub),,482.55955,7,-11.985,1,0.0,Junior Jack,0.3936423099322644
3194,SOPDODI12A8C13B53C,Sunday Morning (Sony Connect Set),,214.17751,9,-6.956,0,88.282,K-OS,0.43069704628908106
3195,SOBGRIE12A8C132032,A Sound That Only You Can Hear,0.6675061388345216,252.83873,2,-6.575,1,87.495,K's Choice,0.45121923689083615
3196,SOGTZDE12AB017E44A,I'm A Believer,,229.35465,7,-4.268,1,91.995,Tyrone Taylor,0.29939278719775364
3197,SOKAHMK12A8C138EB9,The Other Boleyn Girl - Opening Titles,,146.442,0,-20.178,0,130.183,Paul Cantelon,0.3504766308393098
3198,SOQOEMZ12A6D4F9C52,Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),0.26586104921065007,349.72689,7,-12.939,0,86.446,Bobby Hutcherson,0.39329271144154976
3199,SOCFJZY12A8151CDB5,Up On That Cloud,0.4733465411087876,213.34159,2,-5.972,1,189.068,Blue Rodeo,0.4479354804795022
3200,SODATWH12AC46887D9,Gaita Gaitero,0.0,197.0673,11,-10.325,1,65.316,Rincon Morales,0.15720769398960005
3201,SOLWGUJ12A8C13908A,Freeword,0.0,350.11873,1,-7.063,1,109.791,D.O.W.N.,0.5425339931632684
3202,SOJDROX12A58A7E969,Man In A Suitcase,,137.45587,10,-11.636,0,159.106,The Police,0.6154544615535558
3203,SOSOKDL12AF729F196,Baltimore Oriole (2004 Digital Remaster),,238.602,7,-6.692,0,71.756,George Harrison,0.5416025025152893
3204,SOAGWHY12A679C80A8,Columbia,0.7021120626784101,376.99873,7,-3.811,1,100.382,Oasis,0.5533936630558898
3205,SOVGSQX12A81C22AA5,Baby's First Christmas,0.3775316449767025,147.17342,6,-9.378,1,137.99,Connie Francis,0.45608051982394404
3206,SOHSHQH12AB0184AA4,Liar of Nastrond,,153.49506,0,-7.09,0,99.805,Goatwhore,0.4296896292340641
3207,SOJBLIX12A8C1373C7,Desperate Man Blues,0.6852749016984653,219.76771,9,-24.308,1,92.938,Daniel Johnston,0.4736131893753991
3208,SOMTYLD12AF72A6883,Interlude (Album Version),0.8336581524268573,57.18159,6,-22.42,0,132.474,My Chemical Romance,0.7660761644197827
3209,SOCOHHK12AC9071950,Satanic Majesty,0.0,292.70159,9,-4.427,1,208.865,PitchBlack,0.42951363980146334
3210,SOPXLMX12AB01884D1,Held Der Tastatur,0.0,255.58159,7,-2.122,1,144.319,Melanie And The Secret Army,0.0
3211,SODHOGM12AB018A4FA,The Nightmare Begins,,62.95465,1,-22.904,1,42.58,ZombieSuckers,0.40023719767688715
3212,SOUBBVK12A8C1344A6,Open Up Your Mind (Guido Osorio Club Mix),0.0,492.30322,0,-7.052,0,129.994,Eyes Cream,0.22675409458155507
3213,SOQHGND12AB018C00F,Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),0.2538347361322313,318.79791,9,-13.135,1,125.827,Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,0.5358910429591184
3214,SOMNEPJ12CF5465172,Ready For The Floor (Radio Edit),,202.10893,11,-5.087,1,128.988,Hot Chip,0.5357631577199824
3215,SOVUUYF12AF729D0CA,Planetary Takeover,,239.64689,1,-4.615,1,94.281,Snowgoons,0.4613458520163567
3216,SOAREII12A8C1386EE,Bliss,0.3277535954183684,798.1971,0,-16.183,1,134.291,The Dreamtree Project,0.2936687668447185
3217,SOYCNWG12A6D4F88A2,Spencer-Tracey,0.0,92.42077,9,-14.655,0,158.208,Danny Wilson,0.36290298564883927
3218,SONNLIQ12A8C133D9A,Agrymonyzer (Matsingena Mix),,384.57424,11,-7.856,0,137.999,Joy Kitikonti,0.3677447423876351
3219,SOVXTIS12AB017C9FB,Que paso,,250.122,2,-6.657,1,176.298,D.A.R.,0.2581119880277058
3220,SOKHLSU12A58A7EDF0,Just A Glance Away,,167.10485,7,-17.756,1,95.882,Sam Baker,0.34151296906216494
3221,SOJSPSR12A5891FFB9,You Make Me Feel So Good,,6.08608,1,-18.797,1,0.0,Simon Harris,0.2076758378001374
3222,SOVTEMS12A8C141E20,Who Cares,,142.94159,11,-13.524,1,104.943,Don Gibson,0.3796512190020614
3223,SOQZALM12AC468BFEE,Forever Until Sunday,,351.42485,6,-14.857,0,78.136,Bruford,0.0
3224,SOAQLNO12A8C136D80,Lust for life (recorded during the us tour in 1986),,294.3473,1,-12.66,0,119.121,Iggy Pop,0.5735545435144068
3225,SOGFXKP12AB0180E00,Humanity,0.5024496241245333,105.45587,11,-6.952,0,86.5,The Berzerker,0.45755390983649336
3226,SONTMSY12AB017B6E1,Rosalita (Come Out Tonight),,591.62077,5,-5.67,1,167.559,Bruce Springsteen,0.8380955324254648
3227,SOMZSRE12A8C144B1B,Tenemos Amigos,0.5183405378823447,59.95057,6,-6.167,0,106.298,Dora The Explorer,0.41375765725234637
3228,SOANXQX12A6D4FCB23,Lover,0.0,108.87791,2,-29.378,0,172.612,Spade Cooley,0.36147278658576837
3229,SOJLDJL12A81C238A0,Deep Inside,0.2866059554596575,407.03955,5,-7.49,0,152.775,Converge,0.5311570630615232
3230,SODXFVY12A6310ECF2,Hear Me Now,0.56142851762879,242.65098,2,-7.811,1,95.465,Wet Wet Wet,0.41119568787754324
3231,SOLMGPP12A6D4FAB9E,Großraumbrand,,226.82077,9,-6.054,0,124.887,ZENFU,0.0
3232,SOTCZGT12A8A9D862E,Thorns of Charon (Pt. 2) - Emerge from Hades,0.34580223396532944,419.97016,9,-4.012,0,156.15,Astarte,0.3529191836315295
3233,SOFCDUZ12AB01861C6,Yesterdays,0.26586104921065007,242.9122,2,-25.924,0,92.4,Vince Guaraldi Trio,0.4148926124367487
3234,SOBNILM12A8C13A1EB,To Pirame,,211.64363,2,-8.85,1,180.077,Imiskoubria,0.30271627188983663
3235,SOGPUOJ12A6D4FA654,El Bipper,,201.03791,0,-6.005,1,111.944,Los Traileros Del Norte,0.3010940912365588
3236,SOQDVVL12A8C134181,Joe Avery's Piece,0.0,192.07791,0,-10.7,1,181.469,Harry Connick_ Jr,0.5310501931797273
3237,SOUBHVV12A8C1337EE,Sonata I.X.1905: I. Preduycha (Janácek),,397.81832,3,-23.042,0,99.809,Massimiliano Damerini,0.0
3238,SOIZTET12AB017EEBF,How Insensitive,,361.56036,2,-22.937,0,121.887,Charlie Byrd,0.31055608317952577
3239,SOCLHYJ12AB01820D4,Shadrach (2009 Digital Remaster),0.3375930604255825,248.13669,2,-12.173,1,100.649,Beastie Boys,0.5345039257071461
3240,SOKCIGV12A6D4F810B,A Love That Keeps On Giving (Silent Witness Album Version),,191.99955,0,-10.301,1,101.943,Jeff And Sheri Easter,0.385470550555821
3241,SOFVMAQ12AB018182D,Halintamyymälän aamutoimet,0.26695518627553855,271.77751,9,-13.589,1,107.769,Juice Leskinen,0.429149837002822
3242,SODNYDT12AB0182DF5,I Saw Destruction,,209.71057,7,-4.745,1,110.161,The Scare,0.40491001355045914
3243,SOWGZFG12A8151AF41,Monsoon,0.7376155698844143,264.82893,11,-6.892,0,142.449,Jack Johnson,0.6774824794324045
3244,SONUAHI12AC468C21D,Unconditionally (Soul and R&B),0.2916254362425682,279.7971,6,-8.681,0,141.992,Willie Clayton,0.37455792647989944
3245,SOSLBDO12AB018117E,I Love It [Clubstar Remix],0.0,342.02077,11,-6.424,0,145.032,Sneaky Sound System,0.44738602927213034
3246,SOKHSGF12A8AE4775D,Are You Home,0.0,213.31546,3,-5.688,0,97.289,Singing Melody Feat. Robyn,0.32600887327943756
3247,SOZNGXX12AB018607B,World Of The Video Game,0.0,227.34322,10,-12.955,0,140.281,Shinehead,0.41136413214629225
3248,SORLYZU12AB017CE89,Arrivederci Roma,0.2704229740800682,203.72853,2,-17.962,1,90.098,Sergio Franchi,0.23274867834736324
3249,SOHVUCD12AB017F5E9,Mine Yuh Business,,209.162,4,-10.901,0,85.714,Johnny Osbourne,0.40913486879748406
3250,SOISHGK12A8AE452B3,No La Dejes Sola,0.46564175747904607,214.17751,2,-6.453,1,103.548,Los Titanes,0.38420162917297757
3251,SOLTTJA12A8C13FC12,Christelle Est Une Ordure,0.0,224.9922,2,-14.658,1,100.312,Bénabar,0.3730604928119009
3252,SOSBJIU12A8C1345E7,Punjabian Di Chale Glassi,0.0,282.25261,6,-12.686,0,96.043,Bally Sagoo,0.34873592978406104
3253,SOQJEKO12AB018700E,Burlesque burglary,0.0,261.8771,0,-4.774,1,90.267,Cool cavemen,0.22879205843535128
3254,SOKPPXC12A8C13AACE,Encore,0.3603705827121406,268.9824,1,-2.904,0,87.618,Roni Size,0.4784907329726669
3255,SOOERYW12AB0185A53,Prove Something (explicit album version),0.22809606592725593,235.17995,1,-3.775,1,159.499,Fat Joe,0.5720278536807922
3256,SOVEVEW12A8C13D5A6,Mystic River,0.3347065490692206,251.402,7,-7.225,1,121.795,Blue Rodeo,0.4479354804795022
3257,SONHYZF12AB0186F67,My Mind Is Gone,,45.50485,9,-16.459,0,74.551,3 Steps Ahead,0.40135421512256614
3258,SOVZRDZ12AB0185294,Romance,0.21508031850922793,48.63955,6,-4.429,0,106.41,Whitney Cummings,0.3083034618755452
3259,SOLXEVV12AB0181AB4,Bar Talk,0.0,253.51791,5,-6.803,1,116.034,Ed Calle,0.28033044155223535
3260,SONSNRE12A6D4FA2F7,Happy Cycling,0.6854736381952535,472.52853,7,-13.207,0,100.013,Boards of Canada,0.5303303838678372
3261,SOYNSUU12AB01838B2,Urbania,0.0,211.01669,0,-8.873,1,107.892,Statues,0.33567760937721514
3262,SOKWGBG12AC4685CBC,Double Jig: The Rolling Wave,,105.74322,2,-11.367,1,145.635,Willie Clancy,0.2848243557918731
3263,SOBTSMO12A8C135EDF,Cursed Again,0.46048484498641545,132.44036,0,-7.554,0,126.274,MU330,0.3855717251680908
3264,SOTYSQF12A8C13E0AA,We Will Rock You,0.6276086027807122,119.7971,11,-5.535,0,161.909,Nickelback,0.779968004597178
3265,SOALDWR12A6D4FAEA3,Personal Tragedy,0.21204540548371908,47.51628,7,-19.995,1,61.409,Ron Goodwin,0.3330153017242651
3266,SOIGUEG12AB017DCDA,Fair Diana,,160.31302,10,-13.567,1,118.617,Johnny Keating & All Stars,0.0
3267,SOACOTR12A8C13753B,Heiliges Feuer,0.3725300393660796,242.28526,9,-13.459,0,120.059,A Challenge Of Honour,0.4292886304164929
3268,SOPQUHV12A8C143FB2,Frontiers (LP Version),,368.53506,5,-20.335,1,227.48,Bela Fleck And The Flecktones,0.27236462632552966
3269,SOEHRVB12A8C1324C3,Better Way Of Life,,223.50322,7,-5.641,0,149.827,George Nooks,0.3395324203493744
3270,SOQEYUG12A8C1427A1,For Me And My Gal,0.2331663339689613,154.30485,0,-11.467,1,134.56,Ed Ames,0.38459812040625513
3271,SOEGPFZ12AB0180F58,Freedom,0.48512236410182064,287.65995,5,-6.304,0,85.731,Jah Cure,0.5196368555463167
3272,SOHSNYO12A8C134B6C,I'm Amazing,0.536032111708468,194.48118,7,-10.981,1,88.746,Keb' Mo',0.4722812106508984
3273,SOLCPUF12AC468E0B3,Drummer Boy,0.30416950343527516,283.0624,7,-8.691,0,108.584,The Clark Sisters,0.4824322424877222
3274,SOJQZKY12AB018BEEF,Roman Empire,0.596300263968127,159.76444,2,-10.012,0,128.961,P.o.d,0.5330853751571502
3275,SOBBTBP12AB017CC42,Un Amor En El Olvido,0.37598430150044215,200.28036,2,-9.437,1,84.81,Marisela,0.3898771264212854
3276,SOKWQCX12AF729F29A,Old Friends,,130.76853,4,-23.964,1,149.9,Simon & Garfunkel,0.5103249861005498
3277,SOETZNT12A8AE46467,Turn Around (LP Version),,209.52771,4,-5.439,1,121.101,Chris Rodriguez,0.3161435197294947
3278,SOIXENX12A8C134CE1,Another Year,,207.56853,9,-11.622,1,171.648,K's Choice,0.45121923689083615
3279,SOSLEEL12A8C130C5D,Aurora,0.19859681533293505,159.45098,4,-6.22,0,147.734,NAZCA PERU,0.234568798994757
3280,SOSPNDI12AB017F769,Noches Arabes,0.4348380902608562,187.0624,0,-15.909,0,0.0,Los Fabulosos Cadillacs,0.5217266477912379
3281,SOFZNZA12A6D4F8B0D,Memphis In The Meantime,0.6085528213375102,239.5424,9,-8.626,1,181.355,John Hiatt,0.48607237966592026
3282,SOOWFTN12AB0184778,Hatesex (Reborn),,376.08444,1,-10.203,1,126.955,Hatesex,0.0
3283,SOSUVCW12A8C13580D,Horrible,0.6136522020662345,149.36771,8,-12.625,1,177.866,Jack Off Jill,0.4603895823113582
3284,SOEXIYD12A58A7D818,Circle Of Hands (For A Time Like This Album Version),0.24111515090553323,332.01587,7,-9.475,0,88.012,Sheila Walsh,0.2910374459399871
3285,SOILAOQ12AB01894C9,Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court),,194.48118,8,-17.382,1,131.118,Neeme Jarvi,0.3007657861264746
3286,SOZUVDO12A6D4F7695,Ridin' High,0.0,143.15057,7,-7.293,1,116.122,The Impressions,0.4102474074764877
3287,SOUOETK12A58A7B18D,Catch Me In The Morning (Album Version),0.0,307.51302,4,-15.016,1,140.945,Doug Sahm Tex Mex Trip,0.38238936993589595
3288,SOJMWFE12A8C139C13,Birdies,,98.84689,7,-25.368,1,99.987,Danny Elfman,0.5494459610037913
3289,SOXXBFW12A8C13D1E6,No Comprimise_ No Regrets,0.3277366831778408,240.66567,4,-3.764,1,126.105,Hanoi Rocks,0.4416434048199295
3290,SORUIOA12A8C13F7CE,Stand By Me (Freedom Band Album Version),0.2504203242358393,207.41179,3,-18.34,1,40.27,Bill & Gloria Gaither,0.23451976036910782
3291,SOCCEGY12A8C1455F8,Tramonto Etnico,,201.22077,10,-14.767,0,89.978,Daniela Dessì,0.0
3292,SOBFOYA12A6D4FB36C,Peer Gynt - Incidental Music (2004 Digital Remaster): 4.   In the Hall of the Mountain King,,158.92853,7,-19.897,1,100.005,Staatskapelle Dresden/Herbert Blomstedt,0.0
3293,SOILOWM12AB018648D,Destroy 2000 Years Of Culture,,231.47057,11,-5.054,0,114.037,Atari Teenage Riot,0.44387567634355013
3294,SOUXCFT12AB01846C9,A la Hora,0.21204540548371908,278.17751,9,-3.638,1,62.78,Ocho y Media,0.3515525062132662
3295,SONFGZA12AB018643D,Evil Ways,0.6806556311410517,233.63873,5,-23.893,1,115.38,Otis Spann,0.36868937254805195
3296,SORURGG12A8C13E8BF,Crack,0.2707759989463275,101.74649,1,-6.905,0,96.686,RUN-DMC,0.6066301517291853
3297,SOOUUAW12AB0187CFD,Missing,,220.31628,9,-7.329,0,84.032,Nicola Fasano feat. Paula B.,0.3725475702431149
3298,SOODQDR12AB0181456,La Vida Eres,,185.75628,7,-8.742,0,134.923,Orquesta Sublime,0.30474365953929233
3299,SOIPEKK12AB01805B4,When The Saints Go Marching In,0.26586104921065007,164.8322,9,-11.425,1,130.453,Precious Bryant,0.32939194916225606
3300,SOEPZDK12A58A7C033,Baby I,0.0,277.41995,8,-9.974,1,97.284,Peter Spence,0.25874578542510884
3301,SOYIRYT12A6D4F9B3E,Drown The Dog!,,231.67955,2,-19.583,1,83.255,Elmer Bernstein,0.4312421815889339
3302,SORAXQJ12A8C1333AA,Pata Pata,0.37598430150044215,273.31873,2,-6.144,1,137.942,Vusi Mahlasela,0.3759146875867051
3303,SOWOACC12AB0181FCC,Atotonilco,,182.02077,10,-10.033,1,147.597,Marimba Alma De Chiapas De Juan Palacios,0.0
3304,SOGPMNP12AB0186B39,Out In The Street (Live In Cleveland_ Ohio),,310.41261,2,-9.314,1,87.097,UFO,0.4533990832902461
3305,SOUOJUC12AB017CF7E,Charley_ My Boy,,168.88118,2,-19.052,1,125.361,Eddie Cantor,0.33109012633891616
3306,SOKRLXS12AB0183E51,The Quality of Life,0.0,133.3024,1,-6.02,0,137.158,Charlie Peacock,0.37949565056873846
3307,SOGVPUQ12AC468BCA8,Humppa,,214.36036,2,-12.246,0,109.293,Kapelle Herrenweide,0.2891912345935268
3308,SOWJDTP12AB018715D,Player No More,,179.93098,9,-13.533,1,162.155,Singing Melody,0.32600887327943756
3309,SOEHDUX12AB0187C5A,Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasterisé En 2010),,203.44118,5,-22.737,1,68.388,Lionel Rogg,0.2912710299960676
